word_id	seg_id	language	orth	phon	start	end	duration	lemma	POS	TAG	file	spkr_id	num_phon	split
DEU064_54_13	DEU064_54	DEU	geschieden	g etu S il d etu n	5.05	5.5	0.45	scheiden	VERB	VVPP	German/wav/064/GE064_54.wav	DEU064	7	DEV
DEU067_50_2	DEU067_50	DEU	bietet	b il t etu t	0.47	0.79	0.32	bieten	VERB	VVFIN	German/wav/067/GE067_50.wav	DEU067	5	DEV
DEU017_120_10	DEU017_120	DEU	geregelt	g etu r el g etu l t	3.45	3.95	0.5	regeln	VERB	VVPP	German/wav/017/GE017_120.wav	DEU017	8	DEV
DEU010_100_5	DEU010_100	DEU	ausspielen	a u s S p il l etu n	1.42	2.06	0.64	ausspielen	VERB	VVINF	German/wav/010/GE010_100.wav	DEU010	9	DEV
DEU034_109_18	DEU034_109	DEU	darstelle	d al r S t e l etu	7.14	7.72	0.58	darstellen	VERB	VVFIN	German/wav/034/GE034_109.wav	DEU034	8	DEV
DEU005_80_7	DEU005_80	DEU	abgeschaut	a b g etu S aU t	2.34	2.97	0.63	abschauen	VERB	VVPP	German/wav/005/GE005_80.wav	DEU005	7	DEV
DEU016_188_12	DEU016_188	DEU	einlegen	a i n l el g etu n	3.79	4.21	0.42	einlegen	VERB	VVINF	German/wav/016/GE016_188.wav	DEU016	8	DEV
DEU007_101_18	DEU007_101	DEU	aufgebaut	aU f g etu b aU t	10.56	11.16	0.6	aufbauen	VERB	VVPP	German/wav/007/GE007_101.wav	DEU007	7	DEV
DEU017_61_11	DEU017_61	DEU	abzuhelfen	a p ts ul h e l f etu n	3.97	4.72	0.75	abhelfen	VERB	VVINF	German/wav/017/GE017_61.wav	DEU017	10	DEV
DEU001_4_5	DEU001_4	DEU	verrate	f e r r al t etu	1.67	2.13	0.46	verraten	VERB	VVFIN	German/wav/001/GE001_4.wav	DEU001	7	DEV
DEU032_6_3	DEU032_6	DEU	stammt	S t a m t	0.86	1.2	0.34	stammen	VERB	VVFIN	German/wav/032/GE032_6.wav	DEU032	5	DEV
DEU068_30_16	DEU068_30	DEU	lösen	l s etu n	5.71	6.08	0.37	lösen	VERB	VVINF	German/wav/068/GE068_30.wav	DEU068	4	DEV
DEU074_78_2	DEU074_78	DEU	klotzten	k l o ts t etu n	0.21	0.86	0.65	klotzen	VERB	VVFIN	German/wav/074/GE074_78.wav	DEU074	7	DEV
DEU043_184_16	DEU043_184	DEU	eingestellten	a i n g etu S t e l t etu n	6.19	6.93	0.74	eingestellt	VERB	VVFIN	German/wav/043/GE043_184.wav	DEU043	12	DEV
DEU063_17_15	DEU063_17	DEU	angeklagt	a n g etu k l al k t	6.33	6.96	0.63	anklagen	VERB	VVPP	German/wav/063/GE063_17.wav	DEU063	9	DEV
DEU008_51_13	DEU008_51	DEU	auseinandergeschnitten	aU s aI n a n d atu g etu S n i t etu n	3.48	4.47	0.99	auseinandergeschnitten	VERB	VVINF	German/wav/008/GE008_51.wav	DEU008	16	DEV
DEU055_19_8	DEU055_19	DEU	polizeibekannt	p o l i ts aI b etu k a n t	3.62	4.57	0.95	polizeibekannt	VERB	VVFIN	German/wav/055/GE055_19.wav	DEU055	12	DEV
DEU072_43_2	DEU072_43	DEU	akzeptiert	a k ts e p t il r t	0.9	1.61	0.71	akzeptieren	VERB	VVPP	German/wav/072/GE072_43.wav	DEU072	9	DEV
DEU046_51_14	DEU046_51	DEU	festsetzen	f e s t z e ts etu n	4.34	5.08	0.74	festsetzen	VERB	VVINF	German/wav/046/GE046_51.wav	DEU046	9	DEV
DEU045_56_10	DEU045_56	DEU	postuliert	p o s t ul l il r t	3.31	3.91	0.6	postulieren	VERB	VVPP	German/wav/045/GE045_56.wav	DEU045	9	DEV
DEU037_33_18	DEU037_33	DEU	ermächtigt	e atu m x t i x t	6.44	6.92	0.48	ermächtigen	VERB	VVPP	German/wav/037/GE037_33.wav	DEU037	8	DEV
DEU012_37_15	DEU012_37	DEU	eingeschlossen	aI n g etu S l o s etu n	7.73	8.45	0.72	einschließen	VERB	VVPP	German/wav/012/GE012_37.wav	DEU012	10	DEV
DEU020_127_18	DEU020_127	DEU	pendeln	p e n d etu l n	8.1	8.67	0.57	pendeln	VERB	VVINF	German/wav/020/GE020_127.wav	DEU020	7	DEV
DEU057_42_2	DEU057_42	DEU	leitete	l a i t etu t etu	0.59	1.03	0.44	leiten	VERB	VVFIN	German/wav/057/GE057_42.wav	DEU057	7	DEV
DEU008_21_1	DEU008_21	DEU	vierhundert	f il r h u n d etu r t	0.0	0.88	0.88	vierhundert	VERB	VVPP	German/wav/008/GE008_21.wav	DEU008	10	DEV
DEU016_102_2	DEU016_102	DEU	streuen	S t r eU etu n	1.25	1.56	0.31	streuen	VERB	VVFIN	German/wav/016/GE016_102.wav	DEU016	6	DEV
DEU004_100_8	DEU004_100	DEU	beraten	b etu r al t etu n	2.71	3.2	0.49	beraten	VERB	VVPP	German/wav/004/GE004_100.wav	DEU004	7	DEV
DEU029_53_1	DEU029_53	DEU	zertrümmert	ts e r t r m atu t	0.45	1.12	0.67	zertrümmern	VERB	VVPP	German/wav/029/GE029_53.wav	DEU029	8	DEV
DEU001_43_14	DEU001_43	DEU	beherrschen	ul n ol	4.86	5.23	0.37	beherrschen	VERB	VVINF	German/wav/001/GE001_43.wav	DEU001	3	DEV
DEU020_48_6	DEU020_48	DEU	eingeschätzt	a i n g etu S ts t	0.99	1.69	0.7	einschätzen	VERB	VVPP	German/wav/020/GE020_48.wav	DEU020	8	DEV
DEU015_91_4	DEU015_91	DEU	aufklären	a u f k l r etu n	0.68	1.18	0.5	aufklären	VERB	VVINF	German/wav/015/GE015_91.wav	DEU015	8	DEV
DEU022_14_10	DEU022_14	DEU	zurückgetreten	ts u atu k g etu t r el t etu n	4.71	5.46	0.75	zurücktreten	VERB	VVPP	German/wav/022/GE022_14.wav	DEU022	12	DEV
DEU065_10_3	DEU065_10	DEU	meint	m aI n t	1.12	1.38	0.26	meinen	VERB	VVFIN	German/wav/065/GE065_10.wav	DEU065	4	DEV
DEU043_15_20	DEU043_15	DEU	zusammenhält	ts ul z a m etu n h l t	7.31	8.12	0.81	zusammenhalten	VERB	VVFIN	German/wav/043/GE043_15.wav	DEU043	10	DEV
DEU012_67_12	DEU012_67	DEU	beobachten	b etu ol b a x t etu n	3.95	4.75	0.8	beobachten	VERB	VVINF	German/wav/012/GE012_67.wav	DEU012	9	DEV
DEU013_34_12	DEU013_34	DEU	zurückkommen	ts u atu k k o m etu n	3.32	3.91	0.59	zurückkommen	VERB	VVINF	German/wav/013/GE013_34.wav	DEU013	9	DEV
DEU017_190_9	DEU017_190	DEU	einstellen	aI n S t e l etu n	4.15	4.79	0.64	einstellen	VERB	VVINF	German/wav/017/GE017_190.wav	DEU017	8	DEV
DEU009_49_21	DEU009_49	DEU	abschrecken	a p S r e k etu n	9.88	10.46	0.58	abschrecken	VERB	VVINF	German/wav/009/GE009_49.wav	DEU009	8	DEV
DEU014_179_19	DEU014_179	DEU	überhören	b etu r r etu n	7.11	7.66	0.55	überhören	VERB	VVINF	German/wav/014/GE014_179.wav	DEU014	6	DEV
DEU052_104_7	DEU052_104	DEU	einfangen	a i n f a ng etu n	3.33	3.95	0.62	einfangen	VERB	VVFIN	German/wav/052/GE052_104.wav	DEU052	8	DEV
DEU054_2_7	DEU054_2	DEU	hinausstrahlen	h i n aU s S t r al l etu n	3.83	4.8	0.97	hinausstrahlen	VERB	VVINF	German/wav/054/GE054_2.wav	DEU054	12	DEV
DEU011_37_6	DEU011_37	DEU	geöffnet	g e f n etu t	2.75	3.37	0.62	öffnen	VERB	VVPP	German/wav/011/GE011_37.wav	DEU011	6	DEV
DEU023_76_27	DEU023_76	DEU	geleistet	g etu l a i s t etu t	12.36	12.96	0.6	leisten	VERB	VVPP	German/wav/023/GE023_76.wav	DEU023	9	DEV
DEU010_60_8	DEU010_60	DEU	enthält	e n t l t	2.47	2.66	0.19	enthalten	VERB	VVFIN	German/wav/010/GE010_60.wav	DEU010	5	DEV
DEU069_43_9	DEU069_43	DEU	scheidet	S aI d etu t	2.95	3.42	0.47	scheiden	VERB	VVFIN	German/wav/069/GE069_43.wav	DEU069	5	DEV
DEU018_93_3	DEU018_93	DEU	zielten	ts il l t etu n	1.4	1.88	0.48	zielen	VERB	VVFIN	German/wav/018/GE018_93.wav	DEU018	6	DEV
DEU064_63_5	DEU064_63	DEU	ausgezogen	a u s g etu ts ol g etu n	1.1	1.84	0.74	ausziehen	VERB	NN	German/wav/064/GE064_63.wav	DEU064	10	DEV
DEU035_13_10	DEU035_13	DEU	gebannt	g etu b a n t	4.18	4.65	0.47	bannen	VERB	VVPP	German/wav/035/GE035_13.wav	DEU035	6	DEV
DEU044_30_14	DEU044_30	DEU	verpflichtet	f e r p f l i C t etu t	7.54	8.31	0.77	verpflichten	VERB	VVPP	German/wav/044/GE044_30.wav	DEU044	11	DEV
DEU076_5_11	DEU076_5	DEU	hervorgegangen	h e r f ol r g etu g a ng etu n	4.3	5.01	0.71	hervorgehen	VERB	VVPP	German/wav/076/GE076_5.wav	DEU076	13	DEV
DEU020_17_20	DEU020_17	DEU	zersplittert	ts e r S p l i t etu r t	8.01	8.65	0.64	zersplittern	VERB	VVPP	German/wav/020/GE020_17.wav	DEU020	11	DEV
DEU006_177_7	DEU006_177	DEU	versucht	f e r z ul x t	2.66	3.3	0.64	versuchen	VERB	VVPP	German/wav/006/GE006_177.wav	DEU006	7	DEV
DEU070_80_5	DEU070_80	DEU	verlassen	f e r l a s etu n	1.64	2.08	0.44	verlassen	VERB	VVPP	German/wav/070/GE070_80.wav	DEU070	8	DEV
DEU045_83_10	DEU045_83	DEU	friedenserhaltenden	f r il d etu n s e r h a l t etu n d etu n	2.55	3.61	1.06	friedenserhaltenden	VERB	VVINF	German/wav/045/GE045_83.wav	DEU045	18	DEV
DEU007_127_7	DEU007_127	DEU	getroffen	g etu t r o f etu n	2.74	3.22	0.48	triefen	VERB	VVPP	German/wav/007/GE007_127.wav	DEU007	8	DEV
DEU010_138_11	DEU010_138	DEU	lohnen	l ol n etu n	2.7	3.2	0.5	lohnen	VERB	VVINF	German/wav/010/GE010_138.wav	DEU010	5	DEV
DEU045_29_5	DEU045_29	DEU	ausbalanciert	a u s b a l ol ng s il r t	1.57	2.31	0.74	ausbalanciert	VERB	VVPP	German/wav/045/GE045_29.wav	DEU045	12	DEV
DEU038_48_20	DEU038_48	DEU	rutschte	r u t S t etu	8.72	9.23	0.51	rutschen	VERB	VVFIN	German/wav/038/GE038_48.wav	DEU038	6	DEV
DEU054_24_3	DEU054_24	DEU	ermutigte	e r m ul t i x t etu	1.85	2.45	0.6	ermutigen	VERB	VVFIN	German/wav/054/GE054_24.wav	DEU054	9	DEV
DEU030_26_11	DEU030_26	DEU	begünstigt	b etu g n s t i x t	7.32	7.86	0.54	begünstigen	VERB	VVFIN	German/wav/030/GE030_26.wav	DEU030	9	DEV
DEU009_69_10	DEU009_69	DEU	winkt	v i ng k t	2.25	2.62	0.37	winken	VERB	VVFIN	German/wav/009/GE009_69.wav	DEU009	5	DEV
DEU030_153_9	DEU030_153	DEU	gesichert	g etu z i C atu t	3.26	3.85	0.59	sichern	VERB	VVPP	German/wav/030/GE030_153.wav	DEU030	7	DEV
DEU054_86_10	DEU054_86	DEU	verteidigte	f e r t a i d i x t etu	4.16	4.83	0.67	verteidigen	VERB	VVFIN	German/wav/054/GE054_86.wav	DEU054	11	DEV
DEU074_44_22	DEU074_44	DEU	entlastet	e n t l a s t etu t	9.16	9.73	0.57	entlasten	VERB	VVPP	German/wav/074/GE074_44.wav	DEU074	9	DEV
DEU007_189_16	DEU007_189	DEU	berührt	b etu r r t	7.8	8.26	0.46	berühren	VERB	VVPP	German/wav/007/GE007_189.wav	DEU007	5	DEV
DEU055_31_6	DEU055_31	DEU	besiegt	b etu z il k t	1.89	2.5	0.61	besiegen	VERB	VVPP	German/wav/055/GE055_31.wav	DEU055	6	DEV
DEU009_100_13	DEU009_100	DEU	nahelegt	n al etu l el k t	5.26	5.86	0.6	nahelegen	VERB	VVFIN	German/wav/009/GE009_100.wav	DEU009	7	DEV
DEU022_22_19	DEU022_22	DEU	gestohlen	g etu S t ol l etu n	7.6	8.13	0.53	stehlen	VERB	VVPP	German/wav/022/GE022_22.wav	DEU022	8	DEV
DEU009_149_2	DEU009_149	DEU	schauten	S a u t etu n	0.84	1.4	0.56	schauen	VERB	VVFIN	German/wav/009/GE009_149.wav	DEU009	6	DEV
DEU046_75_20	DEU046_75	DEU	aufrichten	a u f r i C t etu n	7.9	8.53	0.63	aufrichten	VERB	VVINF	German/wav/046/GE046_75.wav	DEU046	9	DEV
DEU013_100_22	DEU013_100	DEU	eskortiert	e s k ol r il r t	8.87	9.61	0.74	eskortieren	VERB	VVPP	German/wav/013/GE013_100.wav	DEU013	8	DEV
DEU017_10_9	DEU017_10	DEU	verschmutzt	f e r S m u ts t	3.34	3.97	0.63	verschmutzen	VERB	VVPP	German/wav/017/GE017_10.wav	DEU017	8	DEV
DEU002_11_13	DEU002_11	DEU	birgt	b i r k t	6.24	6.74	0.5	bergen	VERB	VVFIN	German/wav/002/GE002_11.wav	DEU002	5	DEV
DEU044_37_13	DEU044_37	DEU	entwendet	e n t v e n d etu t	4.54	5.18	0.64	entwenden	VERB	VVPP	German/wav/044/GE044_37.wav	DEU044	9	DEV
DEU003_57_5	DEU003_57	DEU	sortiert	z o r t il r t	1.41	2.0	0.59	sortieren	VERB	VVFIN	German/wav/003/GE003_57.wav	DEU003	7	DEV
DEU050_139_14	DEU050_139	DEU	zusammengeführt	ts ul z a m etu n g etu f r t	3.78	4.48	0.7	zusammenführen	VERB	VVPP	German/wav/050/GE050_139.wav	DEU050	12	DEV
DEU056_55_6	DEU056_55	DEU	davongerissen	d a f o n g etu r i s etu n	1.53	2.38	0.85	davongerissen	VERB	VVFIN	German/wav/056/GE056_55.wav	DEU056	12	DEV
DEU059_71_16	DEU059_71	DEU	begegnen	b etu g el g n etu n	5.61	6.63	1.02	begegnen	VERB	VVINF	German/wav/059/GE059_71.wav	DEU059	8	DEV
DEU003_146_12	DEU003_146	DEU	verziehen	f e r ts il etu n	5.28	5.73	0.45	verzeihen	VERB	VVPP	German/wav/003/GE003_146.wav	DEU003	7	DEV
DEU010_89_14	DEU010_89	DEU	zurückzuerlangen	ts u atu k ts ul e r l a ng etu n	4.45	5.44	0.99	zurückerlangen	VERB	VVINF	German/wav/010/GE010_89.wav	DEU010	13	DEV
DEU024_120_16	DEU024_120	DEU	scheut	S eU t	8.06	8.53	0.47	scheuen	VERB	VVFIN	German/wav/024/GE024_120.wav	DEU024	3	DEV
DEU014_153_20	DEU014_153	DEU	mitmachen	m i t m a x etu n	7.11	7.61	0.5	mitmachen	VERB	VVFIN	German/wav/014/GE014_153.wav	DEU014	8	DEV
DEU072_49_17	DEU072_49	DEU	übergehen	b e r g el etu n	7.41	7.92	0.51	übergehen	VERB	VVINF	German/wav/072/GE072_49.wav	DEU072	7	DEV
DEU045_83_5	DEU045_83	DEU	wahrhaben	v al r h al b etu n	1.17	1.7	0.53	wahrhaben	VERB	VVINF	German/wav/045/GE045_83.wav	DEU045	8	DEV
DEU053_97_19	DEU053_97	DEU	anstrebten	a n S t r el p t etu n	5.78	6.56	0.78	anstreben	VERB	VVFIN	German/wav/053/GE053_97.wav	DEU053	10	DEV
DEU048_11_12	DEU048_11	DEU	verschärfe	f e r S r f etu	5.84	6.34	0.5	verschärfen	VERB	VVFIN	German/wav/048/GE048_11.wav	DEU048	7	DEV
DEU015_192_2	DEU015_192	DEU	stimme	S t i m etu	0.39	0.72	0.33	stimme	VERB	VVFIN	German/wav/015/GE015_192.wav	DEU015	5	DEV
DEU035_33_11	DEU035_33	DEU	aufgewachsen	aU f g etu v a k s etu n	3.93	4.66	0.73	aufwachsen	VERB	VVPP	German/wav/035/GE035_33.wav	DEU035	10	DEV
DEU050_79_11	DEU050_79	DEU	beschafft	b etu S a f t	2.9	3.24	0.34	beschaffen	VERB	VVPP	German/wav/050/GE050_79.wav	DEU050	6	DEV
DEU073_79_9	DEU073_79	DEU	gescheitert	g etu S a i t etu r t	2.69	3.27	0.58	scheitern	VERB	VVPP	German/wav/073/GE073_79.wav	DEU073	9	DEV
DEU004_117_6	DEU004_117	DEU	hieß	h il	2.63	2.84	0.21	heißen	VERB	VVFIN	German/wav/004/GE004_117.wav	DEU004	2	DEV
DEU020_123_23	DEU020_123	DEU	mißbrauchten	m aI b r a u x t etu n	8.36	9.18	0.82	mißbrauchen	VERB	VVIZU	German/wav/020/GE020_123.wav	DEU020	10	DEV
DEU015_25_11	DEU015_25	DEU	beklagen	b etu k l al g etu n	3.5	3.92	0.42	beklagen	VERB	VVFIN	German/wav/015/GE015_25.wav	DEU015	8	DEV
DEU069_33_22	DEU069_33	DEU	ruinieren	r ul il n il r etu n	7.14	7.79	0.65	ruinieren	VERB	VVINF	German/wav/069/GE069_33.wav	DEU069	8	DEV
DEU005_84_14	DEU005_84	DEU	erholt	e r h ol l t	5.11	5.55	0.44	erholen	VERB	VVPP	German/wav/005/GE005_84.wav	DEU005	6	DEV
DEU026_56_3	DEU026_56	DEU	bereitet	b etu r a i t etu t	1.22	1.65	0.43	bereiten	VERB	VVFIN	German/wav/026/GE026_56.wav	DEU026	8	DEV
DEU064_8_16	DEU064_8	DEU	übertrug	b etu r t r ul k	5.49	5.91	0.42	übertragen	VERB	VVFIN	German/wav/064/GE064_8.wav	DEU064	7	DEV
DEU069_33_14	DEU069_33	DEU	versagt	f e r z al k t	4.57	5.2	0.63	versagen	VERB	VVFIN	German/wav/069/GE069_33.wav	DEU069	7	DEV
DEU075_4_16	DEU075_4	DEU	begrenzen	b etu g r e n ts etu n	6.79	7.4	0.61	begrenzen	VERB	VVINF	German/wav/075/GE075_4.wav	DEU075	9	DEV
DEU070_6_13	DEU070_6	DEU	behandelt	b etu h a n d etu l t	5.22	5.64	0.42	behandeln	VERB	VVPP	German/wav/070/GE070_6.wav	DEU070	9	DEV
DEU030_127_16	DEU030_127	DEU	springt	S p r i ng t	7.84	8.3	0.46	springen	VERB	VVFIN	German/wav/030/GE030_127.wav	DEU030	6	DEV
DEU020_104_4	DEU020_104	DEU	vermißte	f e r m i t etu	1.45	2.02	0.57	vermissen	VERB	VMFIN	German/wav/020/GE020_104.wav	DEU020	7	DEV
DEU008_58_13	DEU008_58	DEU	zerfallen	ts e r f a l etu n	4.24	4.83	0.59	zerfallen	VERB	VVINF	German/wav/008/GE008_58.wav	DEU008	8	DEV
DEU066_40_3	DEU066_40	DEU	wiegt	v il k t	1.25	1.42	0.17	wiegen	VERB	VVFIN	German/wav/066/GE066_40.wav	DEU066	4	DEV
DEU020_23_17	DEU020_23	DEU	vorzunehmen	f ol r ts u n el m etu n	5.36	6.1	0.74	vornehmen	VERB	VVIZU	German/wav/020/GE020_23.wav	DEU020	10	DEV
DEU019_41_29	DEU019_41	DEU	verfolgt	f e r f o l k t	7.46	7.85	0.39	verfolgen	VERB	VVPP	German/wav/019/GE019_41.wav	DEU019	8	DEV
DEU054_29_7	DEU054_29	DEU	glaubt	g l a u p t	1.85	2.17	0.32	glauben	VERB	VVFIN	German/wav/054/GE054_29.wav	DEU054	6	DEV
DEU007_197_4	DEU007_197	DEU	ließ	l il etu	1.59	1.74	0.15	lassen	VERB	VVFIN	German/wav/007/GE007_197.wav	DEU007	3	DEV
DEU050_139_14	DEU050_139	DEU	zusammengeführt	ts ul z a m etu n g etu f r t	3.78	4.48	0.7	zusammenführen	VERB	VVPP	German/wav/050/GE050_139.wav	DEU050	12	DEV
DEU075_73_6	DEU075_73	DEU	angelangt	a n g etu l a ng t	2.34	3.06	0.72	angelangt	VERB	VVPP	German/wav/075/GE075_73.wav	DEU075	8	DEV
DEU046_25_23	DEU046_25	DEU	abschüttelten	a p S t etu l t etu n	9.44	10.72	1.28	abschütteln	VERB	VVFIN	German/wav/046/GE046_25.wav	DEU046	9	DEV
DEU056_41_10	DEU056_41	DEU	wechselte	v e k s etu l t etu	2.89	3.44	0.55	wechseln	VERB	VVFIN	German/wav/056/GE056_41.wav	DEU056	8	DEV
DEU044_67_4	DEU044_67	DEU	mahnte	m al n t etu	2.73	3.22	0.49	mahnen	VERB	VVFIN	German/wav/044/GE044_67.wav	DEU044	5	DEV
DEU041_80_16	DEU041_80	DEU	abzuhelfen	a p ts ul h e l f etu n	7.69	8.39	0.7	abhelfen	VERB	VVIZU	German/wav/041/GE041_80.wav	DEU041	10	DEV
DEU030_123_17	DEU030_123	DEU	auszuliefern	a u s ts ul l il f etu r n	8.47	9.22	0.75	ausliefern	VERB	VVIZU	German/wav/030/GE030_123.wav	DEU030	11	DEV
DEU028_170_12	DEU028_170	DEU	erlitten	e r l i t etu n	3.88	4.15	0.27	erleiden	VERB	VVFIN	German/wav/028/GE028_170.wav	DEU028	7	DEV
DEU059_85_14	DEU059_85	DEU	überaltert	b etu r a l t etu r t	4.05	4.71	0.66	überaltert	VERB	VVPP	German/wav/059/GE059_85.wav	DEU059	9	DEV
DEU028_7_21	DEU028_7	DEU	ersticken	e r S t i k etu n	7.21	7.91	0.7	ersticken	VERB	VVINF	German/wav/028/GE028_7.wav	DEU028	8	DEV
DEU019_9_3	DEU019_9	DEU	genüge	g e ng etu	1.27	1.51	0.24	genügen	VERB	VVFIN	German/wav/019/GE019_9.wav	DEU019	4	DEV
DEU033_25_24	DEU033_25	DEU	verurteilt	f e r u r t a i l t	9.04	9.7	0.66	verurteilen	VERB	VVPP	German/wav/033/GE033_25.wav	DEU033	10	DEV
DEU064_37_8	DEU064_37	DEU	besieht	b etu z il t	2.73	3.29	0.56	besieht	VERB	VVFIN	German/wav/064/GE064_37.wav	DEU064	5	DEV
DEU046_92_16	DEU046_92	DEU	zurechtzufinden	ts ul r e C t ts ul f i n d etu n	5.46	8.16	2.7	zurechtfinden	VERB	VVIZU	German/wav/046/GE046_92.wav	DEU046	14	DEV
DEU008_181_17	DEU008_181	DEU	geboten	g etu b ol t etu n	7.43	7.86	0.43	bieten	VERB	VVPP	German/wav/008/GE008_181.wav	DEU008	7	DEV
DEU064_21_19	DEU064_21	DEU	vorbereitet	f ol r b etu r aI t etu t	8.43	9.02	0.59	vorbereiten	VERB	VVPP	German/wav/064/GE064_21.wav	DEU064	10	DEV
DEU046_64_10	DEU046_64	DEU	durchkonzipiert	d u r C k o n ts i p il r t	3.99	4.97	0.98	durchkonzipiert	VERB	VVPP	German/wav/046/GE046_64.wav	DEU046	13	DEV
DEU030_31_6	DEU030_31	DEU	haften	h a f t etu n	3.64	4.08	0.44	haften	VERB	VVFIN	German/wav/030/GE030_31.wav	DEU030	6	DEV
DEU070_50_13	DEU070_50	DEU	ermöglichen	e r m g l i x etu n	4.96	5.86	0.9	ermöglichen	VERB	VVINF	German/wav/070/GE070_50.wav	DEU070	9	DEV
DEU020_36_11	DEU020_36	DEU	einsehen	a i n z el etu n	3.28	3.77	0.49	einsehen	VERB	ADJA	German/wav/020/GE020_36.wav	DEU020	7	DEV
DEU021_73_18	DEU021_73	DEU	beschäftigt	b etu S f t i C t	6.9	7.62	0.72	beschäftigen	VERB	VVPP	German/wav/021/GE021_73.wav	DEU021	8	DEV
DEU039_49_4	DEU039_49	DEU	wohnen	v ol n etu n	1.27	1.56	0.29	wohnen	VERB	VVFIN	German/wav/039/GE039_49.wav	DEU039	5	DEV
DEU046_46_2	DEU046_46	DEU	unterstrich	u n t etu r S t r i C	0.49	1.25	0.76	unterstreichen	VERB	VVFIN	German/wav/046/GE046_46.wav	DEU046	10	DEV
DEU022_7_3	DEU022_7	DEU	vermutet	f e r m ul t etu t	1.06	1.77	0.71	vermuten	VERB	VVFIN	German/wav/022/GE022_7.wav	DEU022	8	DEV
DEU074_7_10	DEU074_7	DEU	abzufedern	a p ts ul f el d etu r n	3.93	4.75	0.82	abfedern	VERB	VVIZU	German/wav/074/GE074_7.wav	DEU074	10	DEV
DEU017_198_8	DEU017_198	DEU	hineingestolpert	h i n aI n g etu S t o l p atu t	2.56	3.68	1.12	hineingestolpert	VERB	VVPP	German/wav/017/GE017_198.wav	DEU017	14	DEV
DEU009_71_15	DEU009_71	DEU	teilnimmt	t a i l n i m t	6.93	7.51	0.58	teilnehmen	VERB	VVFIN	German/wav/009/GE009_71.wav	DEU009	8	DEV
DEU068_64_18	DEU068_64	DEU	eingedrungen	a i n g etu d r u ng etu n	9.38	9.99	0.61	eindringen	VERB	VVPP	German/wav/068/GE068_64.wav	DEU068	11	DEV
DEU016_31_13	DEU016_31	DEU	einzugreifen	a i n ts ul g r a i f etu n	5.16	5.74	0.58	eingreifen	VERB	VVIZU	German/wav/016/GE016_31.wav	DEU016	12	DEV
DEU008_133_17	DEU008_133	DEU	nominiert	n ol m il n il r t	7.03	7.53	0.5	nominieren	VERB	VVPP	German/wav/008/GE008_133.wav	DEU008	8	DEV
DEU011_80_13	DEU011_80	DEU	zerstört	ts e r S t r t	5.38	5.77	0.39	zerstören	VERB	VVPP	German/wav/011/GE011_80.wav	DEU011	7	DEV
DEU030_93_18	DEU030_93	DEU	spottet	S p o t etu t	9.49	9.98	0.49	spotten	VERB	VVFIN	German/wav/030/GE030_93.wav	DEU030	6	DEV
DEU015_74_8	DEU015_74	DEU	hinaustreibt	h i n a u s t r a i p t	2.23	2.95	0.72	hinaustreibt	VERB	VVFIN	German/wav/015/GE015_74.wav	DEU015	12	DEV
DEU063_68_14	DEU063_68	DEU	geschätzt	g etu S ts t	5.14	5.72	0.58	schätzen	VERB	VVPP	German/wav/063/GE063_68.wav	DEU063	5	DEV
DEU031_13_8	DEU031_13	DEU	nachzuvollziehen	n al x ts ul f o l ts il etu n	3.35	4.15	0.8	nachvollziehen	VERB	VVIZU	German/wav/031/GE031_13.wav	DEU031	12	DEV
DEU070_3_8	DEU070_3	DEU	ausgebildet	aU s g e b i l d etu t	3.89	4.6	0.71	ausbilden	VERB	VVPP	German/wav/070/GE070_3.wav	DEU070	10	DEV
DEU012_167_19	DEU012_167	DEU	hieß	h il	6.5	6.71	0.21	heißen	VERB	VVFIN	German/wav/012/GE012_167.wav	DEU012	2	DEV
DEU048_43_14	DEU048_43	DEU	verprügeln	f e r p r g etu l n	5.79	6.37	0.58	verprügeln	VERB	VVINF	German/wav/048/GE048_43.wav	DEU048	9	DEV
DEU008_58_5	DEU008_58	DEU	fragmentiert	f r a g m e n t il r t	1.42	2.1	0.68	fragmentiert	VERB	VVPP	German/wav/008/GE008_58.wav	DEU008	11	DEV
DEU041_19_13	DEU041_19	DEU	antragsberechtigt	a n t r al k s b etu r e C t i C t	5.99	6.95	0.96	antragsberechtigt	VERB	VVPP	German/wav/041/GE041_19.wav	DEU041	16	DEV
DEU052_41_13	DEU052_41	DEU	bezeugen	b etu ts eU g etu n	5.0	5.5	0.5	bezeugen	VERB	VVFIN	German/wav/052/GE052_41.wav	DEU052	7	DEV
DEU012_118_7	DEU012_118	DEU	bewegt	b etu v el k t	1.97	2.39	0.42	bewegen	VERB	VVFIN	German/wav/012/GE012_118.wav	DEU012	6	DEV
DEU037_41_13	DEU037_41	DEU	einreisen	a i n r a i z etu n	5.64	6.37	0.73	einreisen	VERB	VVINF	German/wav/037/GE037_41.wav	DEU037	9	DEV
DEU020_28_4	DEU020_28	DEU	hinzugekommen	h i n ts ul g etu k o m etu n	1.48	2.4	0.92	hinzugekommen	VERB	VVPP	German/wav/020/GE020_28.wav	DEU020	12	DEV
DEU043_136_3	DEU043_136	DEU	leitete	l a i t etu t etu	1.24	1.71	0.47	leiten	VERB	VVFIN	German/wav/043/GE043_136.wav	DEU043	7	DEV
